,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
3493,2021-08-21,1472,0.69,0.0,2,Delta (AY.4-like),2605,1789.0,1131
3494,2021-08-21,641,1.2,1.0,8,Delta (B.1.617.2-like),1459,1748.0,810
3495,2021-08-21,88,0.5,0.0,0,Delta (AY.4.2-like),136,68.0,48
3496,2021-08-21,2,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,6,6.0,4
3497,2021-08-21,13,3.72,2.0,9,.,39,145.0,17
3498,2021-08-21,0,2.0,2.0,0,Mu (B.1.621-like),2,4.0,2
3499,2021-08-21,9,0.73,0.0,0,Epsilon (B.1.429-like),15,11.0,6
3500,2021-08-21,9,0.33,0.0,0,Epsilon (B.1.427-like),12,4.0,3
3501,2021-08-22,616,1.07,1.0,9,Delta (B.1.617.2-like),1417,1517.0,792
3502,2021-08-22,80,0.72,0.0,0,Delta (AY.4.2-like),143,103.0,63
3503,2021-08-22,1651,0.71,0.0,2,Delta (AY.4-like),2992,2130.0,1339
3504,2021-08-22,0,3.25,4.0,0,Delta (B.1.617.2-like) +K417N,4,13.0,4
3505,2021-08-22,0,2.0,2.0,0,Alpha (B.1.1.7-like),5,10.0,5
3506,2021-08-22,0,2.0,2.0,0,Gamma (P.1-like),1,2.0,1
3507,2021-08-23,1672,0.7,0.0,2,Delta (AY.4-like),2958,2062.0,1284
3508,2021-08-23,808,1.29,1.0,14,Delta (B.1.617.2-like),2084,2680.0,1262
3509,2021-08-23,43,1.82,1.0,2,Alpha (B.1.1.7-like),98,178.0,53
3510,2021-08-23,99,0.49,0.0,0,Delta (AY.4.2-like),150,74.0,51
3511,2021-08-23,0,12.18,9.0,7,.,11,134.0,4
3512,2021-08-23,4,1.29,0.0,0,Eta (B.1.525-like),7,9.0,3
3513,2021-08-23,2,2.8,3.0,1,B.1.617.1-like,5,14.0,2
3514,2021-08-23,0,23.0,23.0,1,B.1.617.3-like,1,23.0,0
3515,2021-08-23,0,16.0,16.0,1,B.1.1.318-like,1,16.0,0
3516,2021-08-23,3,1.14,1.0,0,Delta (B.1.617.2-like) +K417N,7,8.0,4
3517,2021-08-23,0,1.0,1.0,0,Mu (B.1.621-like),1,1.0,1
3518,2021-08-24,1673,0.67,0.0,0,Delta (AY.4-like),2987,2006.0,1314
3519,2021-08-24,1042,1.52,1.0,39,Delta (B.1.617.2-like),3159,4810.0,2078
3520,2021-08-24,91,0.56,0.0,0,Delta (AY.4.2-like),140,78.0,49
3521,2021-08-24,3,1.56,1.0,0,Delta (B.1.617.2-like) +K417N,9,14.0,6
3522,2021-08-24,55,1.72,1.0,4,Alpha (B.1.1.7-like),146,251.0,87
3523,2021-08-24,1,1.67,1.0,0,B.1.1.318-like,3,5.0,2
3524,2021-08-24,2,13.5,12.5,8,.,14,189.0,4
3525,2021-08-24,3,2.5,3.0,0,B.1.617.1-like,8,20.0,5
3526,2021-08-24,2,3.33,2.5,1,Eta (B.1.525-like),6,20.0,3
3527,2021-08-24,2,1.25,0.5,0,Beta (B.1.351-like),4,5.0,2
3528,2021-08-24,1,2.25,2.5,0,Gamma (P.1-like),4,9.0,3
3529,2021-08-24,2,1.4,1.0,0,Mu (B.1.621-like),5,7.0,3
3530,2021-08-25,0,10.5,8.5,2,.,4,42.0,2
3531,2021-08-25,1422,0.7,0.0,0,Delta (AY.4-like),2562,1789.0,1140
3532,2021-08-25,999,1.46,1.0,25,Delta (B.1.617.2-like),2869,4201.0,1845
3533,2021-08-25,75,0.5,0.0,0,Delta (AY.4.2-like),117,59.0,42
3534,2021-08-25,14,2.81,2.5,2,Alpha (B.1.1.7-like),42,118.0,26
3535,2021-08-25,0,3.0,3.0,0,B.1.1.318-like,2,6.0,2
3536,2021-08-25,0,2.33,3.0,0,B.1.617.1-like,3,7.0,3
3537,2021-08-25,0,6.0,6.0,0,Beta (B.1.351-like),1,6.0,1
3538,2021-08-25,0,4.8,3.0,2,Gamma (P.1-like),5,24.0,3
3539,2021-08-25,1,0.0,0.0,0,Lambda (C.37-like),1,0.0,0
3540,2021-08-25,2,1.25,1.0,0,Delta (B.1.617.2-like) +K417N,4,5.0,2
3541,2021-08-25,0,2.0,2.0,0,Mu (B.1.621-like),1,2.0,1
3542,2021-08-26,1133,1.55,1.0,39,Delta (B.1.617.2-like),3555,5494.0,2383
3543,2021-08-26,98,0.59,0.0,0,Delta (AY.4.2-like),165,98.0,67
3544,2021-08-26,1641,0.72,0.0,2,Delta (AY.4-like),2950,2113.0,1307
3545,2021-08-26,12,2.3,2.0,1,Alpha (B.1.1.7-like),40,92.0,27
3546,2021-08-26,0,3.0,3.0,0,Beta (B.1.351-like),1,3.0,1
3547,2021-08-26,2,1.0,0.5,0,B.1.617.1-like,4,4.0,2
3548,2021-08-26,0,5.0,5.0,0,B.1.1.318-like,2,10.0,2
3549,2021-08-26,0,20.67,20.0,2,.,3,62.0,1
3550,2021-08-26,2,1.89,1.0,0,Delta (B.1.617.2-like) +K417N,9,17.0,7
3551,2021-08-26,0,15.5,15.5,2,Gamma (P.1-like),2,31.0,0
3552,2021-08-27,1192,1.35,1.0,37,Delta (B.1.617.2-like),3072,4133.0,1843
3553,2021-08-27,1995,0.7,0.0,4,Delta (AY.4-like),3595,2509.0,1596
3554,2021-08-27,113,0.58,0.0,0,Delta (AY.4.2-like),199,116.0,86
3555,2021-08-27,0,18.0,16.5,4,.,6,108.0,2
3556,2021-08-27,0,12.0,12.0,2,B.1.1.318-like,2,24.0,0
3557,2021-08-27,2,2.71,3.0,0,Delta (B.1.617.2-like) +K417N,7,19.0,5
3558,2021-08-27,1,3.0,3.0,0,Alpha (B.1.1.7-like),4,12.0,3
3559,2021-08-27,0,7.0,7.0,1,Gamma (P.1-like),2,14.0,1
3560,2021-08-27,0,3.0,3.0,0,Mu (B.1.621-like),1,3.0,1
3561,2021-08-28,2102,0.66,0.0,2,Delta (AY.4-like),3617,2370.0,1513
3562,2021-08-28,907,1.09,1.0,14,Delta (B.1.617.2-like),1940,2124.0,1019
3563,2021-08-28,128,0.43,0.0,0,Delta (AY.4.2-like),189,81.0,61
3564,2021-08-28,2,2.33,1.0,1,Delta (B.1.617.2-like) +K417N,6,14.0,3
3565,2021-08-28,0,19.0,19.0,1,.,1,19.0,0
3566,2021-08-28,0,1.0,1.0,0,B.1.1.318-like,1,1.0,1
3567,2021-08-28,0,4.0,4.0,0,Mu (B.1.621-like),1,4.0,1
3568,2021-08-28,0,1.0,1.0,0,Gamma (P.1-like),1,1.0,1
3569,2021-08-29,1371,0.65,0.0,2,Delta (AY.4-like),2379,1541.0,1006
3570,2021-08-29,670,1.26,1.0,8,Delta (B.1.617.2-like),1638,2071.0,960
3571,2021-08-29,67,0.67,0.0,0,Delta (AY.4.2-like),115,77.0,48
3572,2021-08-29,2,3.5,2.0,1,Delta (B.1.617.2-like) +K417N,4,14.0,1
3573,2021-08-29,0,12.0,12.0,1,Alpha (B.1.1.7-like),1,12.0,0
3574,2021-08-29,0,9.0,9.0,1,Gamma (P.1-like),1,9.0,0
3575,2021-08-30,1806,0.72,0.0,5,Delta (AY.4-like),3325,2408.0,1514
3576,2021-08-30,1294,1.34,1.0,28,Delta (B.1.617.2-like),3370,4519.0,2048
3577,2021-08-30,99,0.5,0.0,0,Delta (AY.4.2-like),157,78.0,58
3578,2021-08-30,0,15.0,15.0,2,B.1.1.318-like,2,30.0,0
3579,2021-08-30,1,6.6,6.0,2,Alpha (B.1.1.7-like),5,33.0,2
3580,2021-08-30,1,2.17,2.0,0,Delta (B.1.617.2-like) +K417N,6,13.0,5
3581,2021-08-30,0,2.5,2.5,0,Gamma (P.1-like),2,5.0,2
3582,2021-08-30,0,12.0,5.0,1,.,3,36.0,2
3583,2021-08-30,1,5.0,3.5,1,Mu (B.1.621-like),4,20.0,2
3584,2021-08-31,2336,0.65,0.0,4,Delta (AY.4-like),3981,2596.0,1641
3585,2021-08-31,1578,1.33,1.0,30,Delta (B.1.617.2-like),4253,5654.0,2645
3586,2021-08-31,129,0.54,0.0,0,Delta (AY.4.2-like),222,120.0,93
3587,2021-08-31,0,1.67,2.0,0,Delta (B.1.617.2-like) +K417N,6,10.0,6
3588,2021-08-31,0,5.0,5.0,0,Alpha (B.1.1.7-like),1,5.0,1
3589,2021-08-31,0,4.0,4.0,0,Gamma (P.1-like),2,8.0,2
3590,2021-08-31,0,7.0,7.0,1,Mu (B.1.621-like),2,14.0,1
3591,2021-08-31,0,11.0,11.0,1,.,1,11.0,0
3592,2021-09-01,1,3.0,2.0,0,.,3,9.0,2
3593,2021-09-01,1169,1.44,1.0,21,Delta (B.1.617.2-like),3253,4689.0,2063
3594,2021-09-01,1827,0.62,0.0,0,Delta (AY.4-like),3083,1920.0,1256
3595,2021-09-01,117,0.61,0.0,0,Delta (AY.4.2-like),190,116.0,73
3596,2021-09-01,4,2.33,0.0,1,Delta (B.1.617.2-like) +K417N,6,14.0,1
3597,2021-09-01,0,15.0,15.0,1,B.1.1.318-like,1,15.0,0
3598,2021-09-01,0,4.4,2.0,1,Gamma (P.1-like),5,22.0,4
3599,2021-09-01,1,1.0,1.0,0,Alpha (B.1.1.7-like),2,2.0,1
3600,2021-09-02,1826,0.68,0.0,0,Delta (AY.4-like),3282,2238.0,1456
3601,2021-09-02,1394,1.32,1.0,29,Delta (B.1.617.2-like),3594,4733.0,2171
3602,2021-09-02,118,0.53,0.0,0,Delta (AY.4.2-like),187,99.0,69
3603,2021-09-02,6,2.33,0.0,1,Delta (B.1.617.2-like) +K417N,9,21.0,2
3604,2021-09-02,0,6.0,6.0,1,Alpha (B.1.1.7-like),2,12.0,1
3605,2021-09-02,2,2.2,2.0,0,Mu (B.1.621-like),5,11.0,3
3606,2021-09-02,0,6.0,6.0,1,Gamma (P.1-like),2,12.0,1
3607,2021-09-03,1643,0.7,0.0,2,Delta (AY.4-like),2907,2042.0,1262
3608,2021-09-03,1210,1.36,1.0,25,Delta (B.1.617.2-like),3062,4164.0,1827
3609,2021-09-03,114,0.56,0.0,0,Delta (AY.4.2-like),189,106.0,75
3610,2021-09-03,0,1.0,1.0,0,Alpha (B.1.1.7-like),1,1.0,1
3611,2021-09-03,0,8.0,8.0,1,Gamma (P.1-like),1,8.0,0
3612,2021-09-03,1,0.5,0.5,0,Mu (B.1.621-like),2,1.0,1
3613,2021-09-03,0,1.2,1.0,0,Delta (B.1.617.2-like) +K417N,5,6.0,5
3614,2021-09-03,0,40.0,40.0,1,.,1,40.0,0
3615,2021-09-04,1424,0.64,0.0,0,Delta (AY.4-like),2492,1607.0,1068
3616,2021-09-04,730,1.43,1.0,37,Delta (B.1.617.2-like),1818,2595.0,1051
3617,2021-09-04,95,0.48,0.0,0,Delta (AY.4.2-like),146,70.0,51
3618,2021-09-04,0,8.5,8.5,2,Gamma (P.1-like),2,17.0,0
3619,2021-09-04,1,1.5,1.5,0,Delta (B.1.617.2-like) +K417N,2,3.0,1
3620,2021-09-04,0,16.0,16.0,1,Mu (B.1.621-like),1,16.0,0
3621,2021-09-05,1073,0.71,0.0,1,Delta (AY.4-like),1959,1395.0,885
3622,2021-09-05,655,1.52,1.0,28,Delta (B.1.617.2-like),1768,2688.0,1085
3623,2021-09-05,63,0.48,0.0,0,Delta (AY.4.2-like),102,49.0,39
3624,2021-09-05,1,4.0,4.0,1,Alpha (B.1.1.7-like),2,8.0,0
3625,2021-09-05,0,1.0,1.0,0,Mu (B.1.621-like),1,1.0,1
3626,2021-09-05,0,4.0,4.0,0,.,1,4.0,1
3627,2021-09-06,741,1.02,0.0,14,Delta (B.1.617.2-like),1479,1514.0,724
3628,2021-09-06,2099,0.71,0.0,3,Delta (AY.4-like),3922,2771.0,1820
3629,2021-09-06,117,0.72,0.0,0,Delta (AY.4.2-like),224,162.0,107
3630,2021-09-06,0,2.83,3.0,0,Delta (B.1.617.2-like) +K417N,6,17.0,6
3631,2021-09-06,0,5.0,5.0,0,Alpha (B.1.1.7-like),1,5.0,1
3632,2021-09-06,0,27.0,27.0,1,.,1,27.0,0
3633,2021-09-07,1399,1.55,1.0,42,Delta (B.1.617.2-like),4105,6351.0,2664
3634,2021-09-07,1436,0.77,0.0,2,Delta (AY.4-like),2696,2072.0,1258
3635,2021-09-07,91,0.5,0.0,0,Delta (AY.4.2-like),151,75.0,60
3636,2021-09-07,2,1.3,1.0,0,Delta (B.1.617.2-like) +K417N,10,13.0,8
3637,2021-09-07,3,0.5,0.5,0,Alpha (B.1.1.7-like),6,3.0,3
3638,2021-09-07,0,6.0,6.0,0,Gamma (P.1-like),1,6.0,1
3639,2021-09-07,1,5.4,5.0,1,Mu (B.1.621-like),5,27.0,3
3640,2021-09-08,1367,1.4,1.0,26,Delta (B.1.617.2-like),3660,5115.0,2267
3641,2021-09-08,1548,0.77,0.0,1,Delta (AY.4-like),2998,2319.0,1449
3642,2021-09-08,110,0.71,0.0,0,Delta (AY.4.2-like),210,150.0,100
3643,2021-09-08,3,1.62,1.0,0,Delta (B.1.617.2-like) +K417N,8,13.0,5
3644,2021-09-08,0,7.0,7.0,1,Gamma (P.1-like),2,14.0,1
3645,2021-09-08,2,1.67,0.0,0,Alpha (B.1.1.7-like),3,5.0,1
3646,2021-09-08,0,4.5,4.5,0,Mu (B.1.621-like),2,9.0,2
3647,2021-09-09,1728,0.73,0.0,0,Delta (AY.4-like),3171,2311.0,1443
3648,2021-09-09,1614,1.44,1.0,46,Delta (B.1.617.2-like),4240,6119.0,2580
3649,2021-09-09,124,0.68,0.0,0,Delta (AY.4.2-like),237,162.0,113
3650,2021-09-09,1,2.33,1.5,0,Delta (B.1.617.2-like) +K417N,6,14.0,5
3651,2021-09-09,1,1.78,1.0,0,Alpha (B.1.1.7-like),9,16.0,8
3652,2021-09-09,1,0.0,0.0,0,Beta (B.1.351-like),1,0.0,0
3653,2021-09-09,0,3.0,2.0,0,Gamma (P.1-like),3,9.0,3
3654,2021-09-09,1,0.5,0.5,0,Mu (B.1.621-like),2,1.0,1
3655,2021-09-09,0,17.33,10.0,2,.,3,52.0,1
3656,2021-09-10,1552,1.41,1.0,41,Delta (B.1.617.2-like),4041,5692.0,2448
3657,2021-09-10,1599,0.72,0.0,1,Delta (AY.4-like),2892,2080.0,1292
3658,2021-09-10,106,0.68,0.0,0,Delta (AY.4.2-like),201,137.0,95
3659,2021-09-10,2,1.88,2.5,0,Delta (B.1.617.2-like) +K417N,8,15.0,6
3660,2021-09-10,4,1.2,1.0,0,Alpha (B.1.1.7-like),10,12.0,6
3661,2021-09-10,0,4.0,4.0,0,.,2,8.0,2
3662,2021-09-11,911,1.35,1.0,22,Delta (B.1.617.2-like),2260,3062.0,1327
3663,2021-09-11,1041,0.8,0.0,3,Delta (AY.4-like),1973,1582.0,929
3664,2021-09-11,88,0.57,0.0,0,Delta (AY.4.2-like),151,86.0,63
3665,2021-09-11,6,1.11,0.0,1,Delta (B.1.617.2-like) +K417N,9,10.0,2
3666,2021-09-11,1,0.0,0.0,0,Alpha (B.1.1.7-like),1,0.0,0
3667,2021-09-11,1,4.0,4.0,1,Mu (B.1.621-like),2,8.0,0
3668,2021-09-11,0,10.0,10.0,1,B.1.1.7-like+E484K,1,10.0,0
3669,2021-09-12,1335,0.8,0.0,3,Delta (AY.4-like),2648,2122.0,1310
3670,2021-09-12,1099,1.29,1.0,23,Delta (B.1.617.2-like),2636,3394.0,1514
3671,2021-09-12,65,0.72,0.0,0,Delta (AY.4.2-like),121,87.0,56
3672,2021-09-12,0,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,1,1.0,1
3673,2021-09-12,1,0.0,0.0,0,Alpha (B.1.1.7-like),1,0.0,0
3674,2021-09-12,0,44.0,44.0,1,.,1,44.0,0
3675,2021-09-12,0,6.0,6.0,0,Mu (B.1.621-like),1,6.0,1
3676,2021-09-13,1867,0.73,0.0,1,Delta (AY.4-like),3498,2557.0,1630
3677,2021-09-13,1797,1.41,1.0,57,Delta (B.1.617.2-like),4607,6504.0,2753
3678,2021-09-13,134,0.67,0.0,0,Delta (AY.4.2-like),246,166.0,112
3679,2021-09-13,6,2.06,2.5,0,Delta (B.1.617.2-like) +K417N,18,37.0,12
3680,2021-09-13,1,0.5,0.5,0,Gamma (P.1-like),2,1.0,1
3681,2021-09-13,0,2.0,2.0,0,Alpha (B.1.1.7-like),1,2.0,1
3682,2021-09-13,0,33.0,33.0,1,.,1,33.0,0
3683,2021-09-14,1563,0.71,0.0,2,Delta (AY.4-like),2851,2038.0,1286
3684,2021-09-14,1353,1.38,1.0,32,Delta (B.1.617.2-like),3448,4742.0,2063
3685,2021-09-14,137,0.69,0.0,0,Delta (AY.4.2-like),257,178.0,120
3686,2021-09-14,2,1.5,0.5,0,Delta (B.1.617.2-like) +K417N,4,6.0,2
3687,2021-09-14,5,1.19,1.0,0,Alpha (B.1.1.7-like),16,19.0,11
3688,2021-09-14,8,4.37,2.0,5,.,35,153.0,22
3689,2021-09-14,0,2.0,2.0,0,Beta (B.1.351-like),2,4.0,2
3690,2021-09-14,0,15.0,15.0,1,Mu (B.1.621-like),1,15.0,0
3691,2021-09-14,3,1.5,1.0,0,Epsilon (B.1.429-like),16,24.0,13
3692,2021-09-14,23,0.68,0.0,0,Epsilon (B.1.427-like),38,26.0,15
3693,2021-09-15,1381,1.32,1.0,41,Delta (B.1.617.2-like),3243,4289.0,1821
3694,2021-09-15,1565,0.83,0.0,3,Delta (AY.4-like),3032,2507.0,1464
3695,2021-09-15,168,0.55,0.0,0,Delta (AY.4.2-like),257,141.0,89
3696,2021-09-15,1,2.67,4.0,0,Alpha (B.1.1.7-like),3,8.0,2
3697,2021-09-15,7,0.0,0.0,0,Delta (B.1.617.2-like) +K417N,7,0.0,0
3698,2021-09-15,0,17.0,17.0,1,B.1.1.318-like,1,17.0,0
3699,2021-09-15,0,2.0,2.0,0,.,1,2.0,1
3700,2021-09-16,1794,0.74,0.0,7,Delta (AY.4-like),3247,2391.0,1446
3701,2021-09-16,1387,1.32,1.0,33,Delta (B.1.617.2-like),3314,4371.0,1894
3702,2021-09-16,167,0.64,0.0,0,Delta (AY.4.2-like),291,186.0,124
3703,2021-09-16,2,2.25,0.5,1,Delta (B.1.617.2-like) +K417N,4,9.0,1
3704,2021-09-16,1,0.0,0.0,0,Mu (B.1.621-like),1,0.0,0
3705,2021-09-17,171,0.64,0.0,0,Delta (AY.4.2-like),306,196.0,135
3706,2021-09-17,1657,0.71,0.0,1,Delta (AY.4-like),3076,2199.0,1418
3707,2021-09-17,1567,1.38,1.0,38,Delta (B.1.617.2-like),3913,5384.0,2308
3708,2021-09-17,2,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,4,4.0,2
3709,2021-09-17,0,3.0,3.0,0,Alpha (B.1.1.7-like),1,3.0,1
3710,2021-09-18,994,1.3,1.0,31,Delta (B.1.617.2-like),2430,3171.0,1405
3711,2021-09-18,1389,0.69,0.0,3,Delta (AY.4-like),2467,1694.0,1075
3712,2021-09-18,132,0.61,0.0,0,Delta (AY.4.2-like),232,141.0,100
3713,2021-09-18,3,0.0,0.0,0,Delta (B.1.617.2-like) +K417N,3,0.0,0
3714,2021-09-18,0,4.0,4.0,0,Alpha (B.1.1.7-like),1,4.0,1
3715,2021-09-18,1,0.0,0.0,0,Mu (B.1.621-like),1,0.0,0
3716,2021-09-19,1642,0.73,0.0,3,Delta (AY.4-like),2997,2179.0,1352
3717,2021-09-19,969,1.44,1.0,39,Delta (B.1.617.2-like),2493,3581.0,1485
3718,2021-09-19,162,0.55,0.0,0,Delta (AY.4.2-like),267,147.0,105
3719,2021-09-19,0,10.0,10.0,1,Gamma (P.1-like),1,10.0,0
3720,2021-09-19,2,1.0,0.0,0,Delta (B.1.617.2-like) +K417N,3,3.0,1
3721,2021-09-19,0,4.0,4.0,0,Mu (B.1.621-like),1,4.0,1
3722,2021-09-20,1640,1.34,1.0,46,Delta (B.1.617.2-like),4148,5577.0,2462
3723,2021-09-20,1820,0.69,0.0,2,Delta (AY.4-like),3259,2264.0,1437
3724,2021-09-20,218,0.54,0.0,0,Delta (AY.4.2-like),348,189.0,130
3725,2021-09-20,3,1.75,1.5,0,Delta (B.1.617.2-like) +K417N,8,14.0,5
3726,2021-09-20,0,16.0,16.0,1,B.1.1.318-like,1,16.0,0
3727,2021-09-20,0,17.0,17.0,1,.,1,17.0,0
3728,2021-09-20,0,1.0,1.0,0,Mu (B.1.621-like),1,1.0,1
3729,2021-09-21,1976,0.7,0.0,4,Delta (AY.4-like),3545,2465.0,1565
3730,2021-09-21,1510,1.44,1.0,56,Delta (B.1.617.2-like),3912,5631.0,2346
3731,2021-09-21,209,0.59,0.0,0,Delta (AY.4.2-like),338,200.0,129
3732,2021-09-21,1,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,3,3.0,2
3733,2021-09-21,0,24.0,24.0,1,.,1,24.0,0
3734,2021-09-21,0,8.0,8.0,1,Alpha (B.1.1.7-like),1,8.0,0
3735,2021-09-21,0,12.0,12.0,2,Gamma (P.1-like),2,24.0,0
3736,2021-09-21,0,1.5,1.5,0,Mu (B.1.621-like),2,3.0,2
3737,2021-09-22,1282,0.74,0.0,10,Delta (AY.4-like),2338,1735.0,1046
3738,2021-09-22,147,0.68,0.0,0,Delta (AY.4.2-like),245,166.0,98
3739,2021-09-22,1135,1.35,1.0,32,Delta (B.1.617.2-like),2786,3763.0,1619
3740,2021-09-22,2,0.0,0.0,0,Delta (B.1.617.2-like) +K417N,2,0.0,0
3741,2021-09-22,2,3.0,0.0,1,Alpha (B.1.1.7-like),3,9.0,0
3742,2021-09-22,0,19.0,19.0,1,B.1.1.318-like,1,19.0,0
3743,2021-09-22,0,38.0,38.0,1,.,1,38.0,0
3744,2021-09-23,1800,0.71,0.0,2,Delta (AY.4-like),3286,2338.0,1484
3745,2021-09-23,1483,1.38,1.0,48,Delta (B.1.617.2-like),3601,4965.0,2070
3746,2021-09-23,199,0.61,0.0,0,Delta (AY.4.2-like),368,226.0,169
3747,2021-09-23,0,5.0,5.0,0,Delta (B.1.617.2-like) +K417N,1,5.0,1
3748,2021-09-23,0,14.0,14.0,1,.,1,14.0,0
3749,2021-09-24,1930,0.69,0.0,2,Delta (AY.4-like),3442,2370.0,1510
3750,2021-09-24,1399,1.26,1.0,41,Delta (B.1.617.2-like),3257,4098.0,1817
3751,2021-09-24,0,15.0,15.0,1,B.1.1.318-like,1,15.0,0
3752,2021-09-24,249,0.55,0.0,0,Delta (AY.4.2-like),398,218.0,149
3753,2021-09-24,0,2.5,2.5,0,Delta (B.1.617.2-like) +K417N,4,10.0,4
3754,2021-09-24,1,4.0,4.0,1,Mu (B.1.621-like),2,8.0,0
3755,2021-09-25,733,1.27,1.0,20,Delta (B.1.617.2-like),1669,2116.0,916
3756,2021-09-25,993,0.65,0.0,1,Delta (AY.4-like),1722,1124.0,728
3757,2021-09-25,141,0.57,0.0,0,Delta (AY.4.2-like),238,136.0,97
3758,2021-09-25,0,1.5,1.5,0,Delta (B.1.617.2-like) +K417N,2,3.0,2
3759,2021-09-26,1384,0.67,0.0,1,Delta (AY.4-like),2474,1650.0,1089
3760,2021-09-26,833,1.33,1.0,32,Delta (B.1.617.2-like),1924,2557.0,1059
3761,2021-09-26,217,0.54,0.0,0,Delta (AY.4.2-like),347,187.0,130
3762,2021-09-26,0,2.5,2.5,0,Delta (B.1.617.2-like) +K417N,2,5.0,2
3763,2021-09-26,0,17.0,17.0,1,B.1.1.318-like,1,17.0,0
3764,2021-09-27,2092,0.69,0.0,2,Delta (AY.4-like),3747,2577.0,1653
3765,2021-09-27,1628,1.3,1.0,52,Delta (B.1.617.2-like),3796,4951.0,2116
3766,2021-09-27,273,0.61,0.0,0,Delta (AY.4.2-like),475,288.0,202
3767,2021-09-27,0,23.5,23.5,2,.,2,47.0,0
3768,2021-09-27,0,8.0,8.0,1,Gamma (P.1-like),1,8.0,0
3769,2021-09-27,1,2.5,2.0,0,Delta (B.1.617.2-like) +K417N,4,10.0,3
3770,2021-09-28,1298,1.31,1.0,28,Delta (B.1.617.2-like),3057,3995.0,1731
3771,2021-09-28,183,0.61,0.0,0,Delta (AY.4.2-like),327,200.0,144
3772,2021-09-28,1674,0.64,0.0,2,Delta (AY.4-like),2831,1819.0,1155
3773,2021-09-28,0,8.67,9.0,3,Gamma (P.1-like),3,26.0,0
3774,2021-09-28,0,2.0,2.0,0,Delta (B.1.617.2-like) +K417N,1,2.0,1
3775,2021-09-28,0,13.5,13.5,2,.,2,27.0,0
3776,2021-09-29,2284,0.69,0.0,2,Delta (AY.4-like),4117,2859.0,1831
3777,2021-09-29,274,0.59,0.0,0,Delta (AY.4.2-like),480,281.0,206
3778,2021-09-29,1563,1.37,1.0,56,Delta (B.1.617.2-like),3736,5124.0,2117
3779,2021-09-29,2,0.67,0.0,0,Delta (B.1.617.2-like) +K417N,3,2.0,1
3780,2021-09-29,1,16.5,15.5,2,.,4,66.0,1
3781,2021-09-29,0,12.0,12.0,1,Gamma (P.1-like),1,12.0,0
3782,2021-09-30,1712,0.66,0.0,1,Delta (AY.4-like),2982,1971.0,1269
3783,2021-09-30,1307,1.28,1.0,39,Delta (B.1.617.2-like),3020,3865.0,1674
3784,2021-09-30,218,0.66,0.0,0,Delta (AY.4.2-like),388,258.0,170
3785,2021-09-30,0,5.25,5.5,2,Delta (B.1.617.2-like) +K417N,4,21.0,2
3786,2021-09-30,0,6.0,6.0,0,Gamma (P.1-like),1,6.0,1
3787,2021-09-30,0,36.0,36.0,1,Omicron (BA.1-like),1,36.0,0
3788,2021-10-01,1120,0.67,0.0,3,Delta (AY.4-like),1998,1330.0,875
3789,2021-10-01,1008,1.49,1.0,44,Delta (B.1.617.2-like),2587,3845.0,1535
3790,2021-10-01,130,0.69,0.0,0,Delta (AY.4.2-like),232,160.0,102
3791,2021-10-01,0,5.33,5.0,1,Delta (B.1.617.2-like) +K417N,3,16.0,2
3792,2021-10-01,0,12.0,12.0,1,Mu (B.1.621-like),1,12.0,0
3793,2021-10-02,1046,0.65,0.0,0,Delta (AY.4-like),1886,1235.0,840
3794,2021-10-02,750,1.37,1.0,30,Delta (B.1.617.2-like),1804,2463.0,1024
3795,2021-10-02,153,0.6,0.0,0,Delta (AY.4.2-like),252,150.0,99
3796,2021-10-02,0,3.0,3.0,0,Delta (B.1.617.2-like) +K417N,2,6.0,2
3797,2021-10-03,800,1.35,1.0,33,Delta (B.1.617.2-like),1924,2599.0,1091
3798,2021-10-03,1435,0.68,0.0,1,Delta (AY.4-like),2513,1704.0,1077
3799,2021-10-03,198,0.58,0.0,0,Delta (AY.4.2-like),332,194.0,134
3800,2021-10-03,0,4.5,4.5,0,Delta (B.1.617.2-like) +K417N,2,9.0,2
3801,2021-10-04,1556,1.26,1.0,49,Delta (B.1.617.2-like),3498,4395.0,1893
3802,2021-10-04,1625,0.71,0.0,2,Delta (AY.4-like),3084,2200.0,1457
3803,2021-10-04,240,0.66,0.0,0,Delta (AY.4.2-like),427,282.0,187
3804,2021-10-04,0,1.0,1.0,0,Delta (B.1.617.2-like) +K417N,1,1.0,1
3805,2021-10-04,1,0.0,0.0,0,Beta (B.1.351-like),1,0.0,0
3806,2021-10-04,0,1.0,1.0,0,.,1,1.0,1
3807,2021-10-05,1357,1.34,1.0,47,Delta (B.1.617.2-like),3304,4420.0,1900
3808,2021-10-05,1412,0.72,0.0,9,Delta (AY.4-like),2556,1849.0,1135
3809,2021-10-05,219,0.6,0.0,0,Delta (AY.4.2-like),372,224.0,153
3810,2021-10-05,1,2.4,1.0,1,Delta (B.1.617.2-like) +K417N,5,12.0,3
3811,2021-10-05,0,5.0,5.0,0,Gamma (P.1-like),1,5.0,1
